Date Time,Intersection Street One,Intersection Street Two,Address Street Number,Address Street Name,Number of Motorists,Number of Cyclists,Number of Pedestrians,Number of Injured Individuals,Hospitalizations (estimated),Neighborhood (estimated)
12/18/2021 11:30:00 PM,PROSPECT ST,BROADWAY,,,2,0,0,0,0,
12/19/2021 02:45:00 PM,,,49,WHITE STREET,0,0,0,0,0,North Cambridge
12/19/2021 03:20:00 PM,CARDINAL MEDEIROS,BRISTOL ST,,,2,0,0,0,0,
12/20/2021 12:22:00 PM,,,4,WATSON ST,0,0,0,0,0,Cambridgeport
12/20/2021 03:04:00 PM,,,40,LAND BLVD,0,0,0,0,0,East Cambridge
12/20/2021 04:22:00 PM,,,1160,MASSACHUSETTS AVE,1,0,0,0,0,Riverside
12/20/2021 06:19:00 PM,,,375,GREEN STREET,2,0,0,0,0,Riverside
12/21/2021 12:53:00 PM,ALBANY STREET,MASSACHUSETTS AVENUE,,,2,0,0,0,0,
12/22/2021 04:48:00 PM,,,90,FAWCETT STREET,1,0,0,0,0,Cambridge Highlands
12/22/2021 09:32:00 PM,BRATTLE STREET,FRESH POND LANE,,,2,0,0,0,0,
12/23/2021 01:15:00 AM,MASSACHUSETTS AVENUE,ESSEX STREET,599,MASSACHUSETT AVENUE,2,0,0,0,0,The Port
12/23/2021 06:14:00 PM,,,,MASS. AVE,2,0,0,0,0,
12/25/2021 10:11:00 AM,,,103,"PLEASANT STREET, CAMBRIDGE",1,0,0,0,0,Cambridgeport
12/28/2021 02:07:00 PM,,,1,PUTNAM GARDENS,1,0,0,0,0,Riverside
12/28/2021 07:27:00 PM,,,320,BROADWAY,2,0,0,0,0,Mid-Cambridge
12/29/2021 12:46:00 AM,INMAN STREET,BROADWAY STREET,,,1,0,0,1,1,
12/29/2021 05:00:00 PM,MASSACHUSETTS AVE,DANA STREET,,,1,1,0,0,0,
12/30/2021 11:00:00 AM,,,107,PORTLAND ST,1,0,0,0,0,The Port
12/30/2021 06:20:00 PM,,,,SCIARAPPA ST,1,0,0,0,0,
12/31/2021 11:18:00 AM,,,358,HURON AVE,2,0,0,0,0,West Cambridge
12/31/2021 05:00:00 PM,,,775,CAMBRIDGE STREET,1,0,0,0,0,Wellington-Harrington
12/31/2021 10:00:00 PM,,,161,FIFTH STREET,1,0,0,0,0,East Cambridge
01/01/2022 12:07:00 PM,,,40,APPLETON STREET,1,0,0,0,0,West Cambridge
01/01/2022 01:10:00 PM,,,12,HAMLIN STREET,0,0,0,0,0,Wellington-Harrington
01/01/2022 01:40:00 PM,,,,FISKE PLACE,0,0,0,0,0,
01/02/2022 06:36:00 PM,,,1875,MASSACHUSETTS AVENUE,1,0,0,0,0,North Cambridge
01/03/2022 02:12:00 PM,,,19,CUSHING ST,2,0,0,0,0,Strawberry Hill
01/03/2022 09:51:00 PM,,,,FRANKLIN STREET,3,0,0,0,0,
01/04/2022 02:38:00 PM,,,1,PUTNAM GARDENS,0,0,0,0,0,Riverside
01/05/2022 09:05:00 AM,MASSACHUSETTS AVE,TYLER CT,,,2,0,0,1,1,
01/05/2022 02:30:00 PM,,,434,WINDSOR STREET,1,0,0,0,0,Wellington-Harrington
01/05/2022 03:05:00 PM,,,,SEVEN PINES AVE,2,0,0,0,0,
01/05/2022 05:27:00 PM,,,675,CONCORD AVE,2,0,0,0,0,Cambridge Highlands
01/06/2022 11:04:00 AM,BROADWAY,MERRILL ST,,,2,0,0,0,0,
01/06/2022 01:16:00 PM,,,198,ALEWIFE PARKWAY,0,0,0,0,0,North Cambridge
01/06/2022 05:17:00 PM,,,44,FRANCIS AVE,1,0,0,0,0,Agassiz
01/07/2022 06:36:00 AM,,,91,SHERMAN ST,1,0,0,0,0,Neighborhood Nine
01/07/2022 07:59:00 AM,,,2090,MASS AVE,2,0,0,0,0,North Cambridge
01/07/2022 09:26:00 AM,CONCORD AVE,SMITH PLACE,,,1,0,0,0,0,
01/07/2022 01:58:00 PM,PROSPECT ST,HAMPSHIRE ST,,,2,0,0,1,0,
01/07/2022 04:00:00 PM,,,65,BISHOP ALLEN DR,0,0,0,0,0,The Port
01/07/2022 06:34:00 PM,FERN STREET,FIELD STREET,,,2,0,0,0,0,
01/07/2022 06:45:00 PM,,,563,CAMBRIDGE STREET,2,0,0,0,0,East Cambridge
01/07/2022 08:34:00 PM,,,438,WINDSOR STREET,0,0,0,0,0,Wellington-Harrington
01/07/2022 09:03:00 PM,,,534,MASSACHUSETTS AVE,1,0,0,0,0,Cambridgeport
01/08/2022 04:00:00 PM,,,808,MEMORIAL DRIVE,0,0,0,0,0,Cambridgeport
01/08/2022 05:21:00 PM,,,581,MASS AVE (REAR PARKING LOT),1,0,0,0,0,
01/08/2022 06:39:00 PM,DUNSTER STREET,MOUNT AUBURN,,,1,0,1,1,1,
01/09/2022 06:48:00 PM,,,200,ALEWIFE BROOK PARKWAY,1,0,0,0,0,Cambridge Highlands
01/09/2022 08:00:00 PM,,,4,GRANT STREET,0,0,0,0,0,Riverside
01/09/2022 10:50:00 PM,,,2,BOND STREET,1,0,0,0,0,Neighborhood Nine
01/10/2022 09:28:00 AM,,,130,RICHDALE AVE,0,0,0,0,0,Neighborhood Nine
01/10/2022 09:41:00 AM,WESTERN AVE,GILMORE ST,,,1,0,0,0,0,
01/10/2022 10:03:00 AM,,,200,ALEWIFE BROOK PKWY,0,0,0,0,0,Cambridge Highlands
01/10/2022 10:12:00 AM,RIVER STREET,AUBURN STREET,,,0,0,0,0,0,
01/10/2022 11:54:00 AM,,,12,PRINCE ST,0,0,0,0,0,Cambridgeport
01/10/2022 02:46:00 PM,,,85,OXFORD ST,2,0,0,0,0,Agassiz
01/10/2022 04:41:00 PM,,,55,ESSEX STREET,1,0,0,0,0,The Port
01/11/2022 08:38:00 AM,,,459,BROADWAY STREET,1,0,1,1,1,Mid-Cambridge
01/11/2022 09:45:00 AM,HAMPSHIRE ST,CARDINAL MEDEIROS,,,2,0,0,0,0,
01/11/2022 01:39:00 PM,,,14/16,PARKER STREET,0,0,0,0,0,West Cambridge
01/12/2022 08:20:00 AM,RICE STREET,MASS AVE,,,0,0,0,0,0,
01/12/2022 09:37:00 AM,,,222,JACOBS STTREET,0,0,0,0,0,East Cambridge
01/12/2022 01:26:00 PM,,,170,RINDGE AVE,0,0,0,0,0,North Cambridge
01/12/2022 02:00:00 PM,,,100,CAMBRIDGESIDE PLACE,0,0,0,0,0,East Cambridge
01/12/2022 10:30:00 PM,HAMPSHIRE STREET,TREMONT STREET,,,2,0,0,0,0,
01/13/2022 08:55:00 AM,HAMPSHIRE STREET,COLUMBIA STREET,,HAMPSHIRE STREET,0,1,0,0,0,
01/13/2022 12:22:00 PM,BELMONT ST,NORMAN ST,,,3,0,0,0,0,
01/13/2022 02:30:00 PM,,,14,SCARAMENTO STREET,1,0,0,0,0,Agassiz
01/13/2022 05:47:00 PM,,,5,RIVER ST,0,0,0,0,0,Riverside
01/14/2022 08:47:00 AM,MASSACHUSETTS AVENUE,DOVER STREET,,,2,0,0,0,0,
01/14/2022 11:08:00 AM,LAUREL,PLEASANT ST,,,1,0,0,0,0,
01/16/2022 03:00:00 PM,,,,FROST,0,0,0,0,0,
01/17/2022 12:00:00 PM,,,821,MAIN ST,1,0,0,0,0,The Port
01/17/2022 05:02:00 PM,MASSACHUSETTS AVENUE,CHURCH STREET,,,1,1,0,1,0,
01/17/2022 06:00:00 PM,,,40,JFK STREET,1,0,1,1,0,Riverside
01/18/2022 09:50:00 AM,MASSACHUSETTS AVE,WINDSOR ST,,,2,0,0,0,0,
01/18/2022 05:33:00 PM,MASSACHUSETTS AVENUE,AMHERST ST,,,1,1,0,1,0,
01/19/2022 08:40:00 AM,,,,MAGEE ST,2,0,0,0,0,
01/19/2022 08:51:00 AM,,,112,LAKEVIEW AVE,0,0,0,0,0,West Cambridge
01/19/2022 09:30:00 AM,,,1256,MASSACHUSETTS AVENUE,2,0,0,0,0,Riverside
01/19/2022 11:37:00 AM,,,4,WILLARD,1,0,0,0,0,West Cambridge
01/19/2022 09:35:00 PM,,,27,BROOKLINE ST,0,0,0,0,0,Cambridgeport
01/20/2022 08:55:00 AM,,,,HANCOCK STREET,0,0,0,0,0,
01/20/2022 06:40:00 PM,,,120,PEARL,0,0,0,0,0,Cambridgeport
01/21/2022 04:15:00 PM,,,,KIRKLAND STREET,1,0,0,0,0,
01/21/2022 05:14:00 PM,,,691,CAMBRIDGE STREET,1,1,0,1,1,Wellington-Harrington
01/21/2022 06:18:00 PM,SPINELLI WAY,CONCORD AVE,,,2,0,0,0,0,
01/22/2022 09:19:00 AM,,,389,BROADWAY,1,0,0,2,2,Mid-Cambridge
01/22/2022 04:02:00 PM,,,5,WILLIAMS ST,1,0,0,0,0,Cambridgeport
01/22/2022 09:39:00 PM,MASSACHUSETTS AVENUE,EVERETT STREET,,,2,0,0,0,0,
01/23/2022 05:02:00 AM,HARVARD ST,,,,2,0,0,0,0,
01/23/2022 12:03:00 PM,MASSACHUSETTS AVE,LINNAEAN ST,,,2,0,0,0,0,
01/24/2022 07:29:00 AM,,,26,CALLENDER ST,1,0,0,0,0,Riverside
01/24/2022 10:11:00 AM,CAMBRIDGE ST,FAYETTE ST,,,3,0,0,0,0,
01/24/2022 10:00:00 PM,,,154,AUBURN ST,1,0,0,0,0,Cambridgeport
01/25/2022 06:30:00 AM,BROADWAY,PROPECT STREET,,,2,0,0,0,0,
01/25/2022 01:49:00 PM,BROADWAY,PROSPECT,,,1,0,1,1,1,
01/25/2022 10:18:00 PM,,,,COLUMBIA STREET,1,1,0,1,1,
01/26/2022 07:25:00 AM,COLUMBIA ST,WEBSTER AVE,,,1,0,1,1,1,
01/26/2022 09:25:00 AM,GARDEN ST,CHAUNCY ST,,,1,0,1,1,1,
01/26/2022 04:38:00 PM,,,285,THIRD STREET,0,0,0,0,0,East Cambridge
01/27/2022 07:58:00 AM,MAGAZINE ST,GREEN ST,,,2,0,0,0,0,
01/27/2022 10:43:00 AM,,,16,FELTON STREET,2,0,0,0,0,Mid-Cambridge
01/27/2022 11:30:00 AM,MOUNT AUBURN ST,DUNSTER ST,,MOUNT AUBURN ST,1,0,1,1,1,
01/27/2022 12:46:00 PM,,,769,CONCORD AVE,2,0,0,1,1,Cambridge Highlands
01/27/2022 05:30:00 PM,,,,WHITE ST,2,0,0,0,0,
01/28/2022 11:14:00 AM,VASSAR ST,MASSACHUSETTS AVE,,,2,0,0,0,0,
01/28/2022 03:25:00 PM,,,233,CONCORD TURNPIKE,0,0,0,0,0,North Cambridge
01/29/2022 01:34:00 PM,CHESTNUT ST,SIDNEY ST,,,1,0,0,1,1,
01/29/2022 05:08:00 PM,,,23,GRANVILLE RD,1,0,0,0,0,West Cambridge
01/29/2022 06:00:00 PM,OTIS STREET,SEVENTH,,,0,0,0,0,0,
01/29/2022 06:00:00 PM,SCIARAPPA STREET,HURLEY STREET,,,0,0,0,0,0,
01/29/2022 07:28:00 PM,,,41,UNION STREET,1,0,0,0,0,Wellington-Harrington
01/29/2022 09:11:00 PM,WHITTEMORE AVE,,,,1,0,0,0,0,
01/30/2022 11:30:00 AM,,,29,SARGENT ST,0,0,0,0,0,North Cambridge
01/30/2022 01:05:00 PM,OXFORD AVENUE,LAWN STREET,,,1,0,0,0,0,
01/30/2022 02:04:00 PM,,,92,PEARL STREET,1,0,0,0,0,Cambridgeport
01/30/2022 02:33:00 PM,,,23A,KELLY ROAD,1,0,0,0,0,Cambridgeport
01/30/2022 03:05:00 PM,,,13,HIGHLAND AVENUE,1,0,0,0,0,Mid-Cambridge
01/30/2022 07:33:00 PM,,,129,HANCOCK ST,0,0,0,0,0,Mid-Cambridge
01/30/2022 08:46:00 PM,,,150,ALBANY ST,0,0,0,0,0,Cambridgeport
01/31/2022 03:53:00 PM,,,65,GRANVILLE RD,0,0,0,0,0,West Cambridge
01/31/2022 03:56:00 PM,SIDNEY ST,PACIFIC ST,,,1,0,0,0,0,
01/31/2022 04:07:00 PM,,,,CAMBRIDGE SIDE PL.,1,0,0,0,0,
01/31/2022 08:22:00 PM,,,85,RESERVOIR ST,1,0,0,0,0,West Cambridge
02/01/2022 01:38:00 AM,HURON AVE,CONCORD AVE,,,1,0,0,0,0,
02/01/2022 09:00:00 AM,,,515,PUTNAM AVE,0,0,0,0,0,Cambridgeport
02/01/2022 06:16:00 PM,,,36,WHITE ST,0,0,0,0,0,North Cambridge
02/01/2022 08:49:00 PM,THIRD STREET,,260,THIRD ST,0,0,0,0,0,East Cambridge
02/02/2022 12:33:00 AM,,,223,CONCORD TPKE,2,0,0,0,0,North Cambridge
02/02/2022 08:45:00 AM,,,7,YERXA,0,0,0,0,0,North Cambridge
02/02/2022 10:13:00 AM,,,159,CONCORD,0,0,0,0,0,Cambridge Highlands
02/02/2022 10:34:00 AM,,,66,SACRAMENTO STREET,1,0,0,0,0,Agassiz
02/02/2022 05:29:00 PM,,,12,BIGELOW STREET,1,0,0,0,0,Mid-Cambridge
02/03/2022 12:51:00 AM,,,54,BAY STATE ROAD,1,0,0,0,0,Neighborhood Nine
02/03/2022 08:49:00 AM,,,46,CLAREDON AVE,1,0,0,0,0,North Cambridge
02/03/2022 10:37:00 AM,PALERMO ST,WILLOW ST,,,1,0,0,0,0,
02/03/2022 11:05:00 AM,BRATTLE STREET,SPARKS STREET,,,2,0,0,0,0,
02/04/2022 06:15:00 AM,,,,BROADWAY,1,0,1,1,1,
02/04/2022 02:13:00 PM,,,47,COGSWELL AVE,1,0,0,0,0,North Cambridge
02/04/2022 02:22:00 PM,,,6,ASHTON PLACE,1,0,0,0,0,Mid-Cambridge
02/04/2022 03:35:00 PM,HURON AVE,GURNEY ST,,,2,0,0,0,0,
02/04/2022 06:15:00 PM,,,16,MARNEY ST,1,0,0,0,0,Wellington-Harrington
02/04/2022 08:50:00 PM,,,1716,CAMBRIDGE ST,1,0,0,0,0,Mid-Cambridge
02/04/2022 08:53:00 PM,,,154,MAGAZINE ST,0,0,0,0,0,Cambridgeport
02/04/2022 09:10:00 PM,,,279,PEARL STREET,0,0,0,0,0,Cambridgeport
02/05/2022 06:09:00 PM,CAMBRIDGE STREET,MASSACHUSETTS AVENUE,1805,CAMBRIDGE STREET,2,0,0,1,0,Agassiz
02/06/2022 10:42:00 AM,HAMPSHIRE ST,CAMBRIDGE ST,,,2,0,0,0,0,
02/07/2022 11:58:00 AM,,,,PLYMPTON ST,1,0,0,0,0,
02/07/2022 04:09:00 PM,,,12,MARTIN STREET,2,0,0,0,0,Neighborhood Nine
02/07/2022 04:25:00 PM,BROOKLINE STREET,FRANKLIN STREET,,,2,0,0,1,1,
02/07/2022 10:14:00 PM,,,97,KIRKLAND STREET,1,1,0,1,0,Agassiz
02/08/2022 04:53:00 PM,WINDSOR ST,CAMBRIDGE ST,,,2,0,0,0,0,
02/08/2022 05:26:00 PM,,,33,MAGAZINE ST,0,0,0,0,0,Cambridgeport
02/09/2022 09:12:00 AM,MASSACHUSETTS AVENUE,VASSAR STREET,,,1,1,0,0,0,
02/09/2022 04:49:00 PM,,,7,GARDEN ST,1,0,0,0,0,West Cambridge
02/09/2022 08:33:00 PM,MASSACHUSETTS AVE,CHURCHILL ST.,,,2,0,0,0,0,
02/09/2022 09:34:00 PM,,,40,JFK STREET,1,0,0,0,0,Riverside
02/09/2022 09:42:00 PM,HARVARD ST,HANCOCK ST,,,2,0,0,0,0,
02/10/2022 10:57:00 AM,RESERVOIR ST,HURON AV,,,2,0,0,1,1,
02/10/2022 11:48:00 AM,COLUMBIA ST,LINCOLN ST,,,1,1,0,1,1,
02/10/2022 04:00:00 PM,,,500,MAIN ST,2,0,0,0,0,Area 2/MIT
02/10/2022 05:25:00 PM,,,200,COLUMBIA STREET,1,0,0,0,0,The Port
02/11/2022 02:37:00 PM,PLEASANT ST,KELLY ST,,,2,0,0,0,0,
02/11/2022 08:43:00 PM,,,808,MEMORIAL DRIVE,0,0,0,0,0,Cambridgeport
02/12/2022 05:03:00 AM,,,211,HARVARD STREET,2,0,0,1,0,The Port
02/12/2022 02:20:00 PM,,,748,MEMORIAL DRIVE,1,0,0,0,0,Cambridgeport
02/12/2022 05:10:00 PM,,,200,ALEWIFE BROOK PKWY,0,0,0,0,0,Cambridge Highlands
02/13/2022 09:27:00 PM,,,305,WEBSTER ST,1,0,0,0,0,Wellington-Harrington
02/14/2022 12:21:00 AM,,,212,HAMILTON STREET,1,0,0,0,0,Cambridgeport
02/14/2022 06:30:00 AM,,,1414,MASSACHUSETTS AVE,2,0,0,4,4,West Cambridge
02/14/2022 11:42:00 AM,,,,COLUMBIA STREET,0,0,0,0,0,
02/14/2022 04:20:00 PM,MASS AVE,DANA STREET,,,1,0,1,1,1,
02/14/2022 05:07:00 PM,,,112,WILLOW STREET,1,0,0,0,0,Wellington-Harrington
02/14/2022 05:40:00 PM,ALEWIFE BROOK PARKWAY,ALEWIFE BROOK PARKWAY,,,2,0,0,0,0,
02/14/2022 06:47:00 PM,,,77,MASS AVE,2,0,0,0,0,Area 2/MIT
02/14/2022 08:48:00 PM,PROSPECT STREET,HARVARD STREET,,,1,0,0,0,0,
02/15/2022 08:48:00 AM,,,69,MAGAZINE ST,0,0,0,0,0,Cambridgeport
02/15/2022 10:12:00 AM,,,10,WALDEN SQUARE ROAD,0,0,0,0,0,Neighborhood Nine
02/16/2022 01:27:00 AM,,,189,VASSAR STREET,1,0,0,0,0,Area 2/MIT
02/16/2022 08:20:00 AM,,,13,REGENT STREET,0,0,0,0,0,North Cambridge
02/16/2022 11:07:00 AM,,,3,MEACHAM RD,2,0,0,0,0,North Cambridge
02/16/2022 03:13:00 PM,PUTNAM AVE,HINGHAM ST,,,2,0,0,0,0,
02/17/2022 10:25:00 AM,MASSACHUSETTS AVE,MASSACHUSETTS AVE,1440,MASSACHUSETTS AVE,2,0,0,0,0,West Cambridge
02/17/2022 01:37:00 PM,HANCOCK ST,,56,HANCOCK ST,0,0,0,0,0,Riverside
02/17/2022 05:33:00 PM,,,85,HARVEY STREET,2,0,0,0,0,North Cambridge
02/17/2022 08:52:00 PM,,,,GARDEN STREET,1,0,1,1,1,
02/18/2022 12:48:00 AM,,,21,BRATTLE,1,0,0,0,0,West Cambridge
02/18/2022 09:21:00 AM,,,160,ALEWIFE BROOK PKWY,2,0,0,0,0,Cambridge Highlands
02/18/2022 09:30:00 AM,ERIE STREET,,,ERIE STREET,1,0,0,0,0,
02/18/2022 12:47:00 PM,MASSACHUSETTS AVENUE,ALBANY STREET,,,1,0,1,1,1,
02/18/2022 10:39:00 PM,,,55,MAGAZINE STREET,1,0,0,0,1,Cambridgeport
02/19/2022 01:32:00 AM,WATERHOUSE STREET,GARDEN STREET,,,1,0,0,0,0,
02/19/2022 02:24:00 AM,MAGAZINE STREET,MASSACHUSETTS AVENUE,,,1,0,0,0,0,
02/19/2022 04:21:00 AM,,,,WENDELL ST,1,0,0,0,0,
02/19/2022 03:00:00 PM,,,603,CONCORD AVE,1,0,0,1,1,Cambridge Highlands
02/19/2022 05:43:00 PM,,,101,PEARL STREET,0,0,0,0,0,Cambridgeport
02/19/2022 09:17:00 PM,CAMBRIDGE ST,ELLERY ST,,,2,0,0,1,1,
02/20/2022 01:06:00 PM,,,44,JFK STREET,2,0,0,0,0,Riverside
02/23/2022 06:50:00 AM,,,171,RAYMOND STREET,0,0,0,0,0,Neighborhood Nine
02/24/2022 10:47:00 AM,,,699,MT AUBURN ST,2,0,0,0,0,West Cambridge
02/24/2022 02:03:00 PM,FRANKLIN STREET,SIDNEY PLACE,,,1,0,0,2,2,
02/24/2022 02:39:00 PM,BRATTLE STREET,FRESH POND PARKWAY,,,2,0,0,0,0,
02/24/2022 03:56:00 PM,,,725,CONCORD AVE,0,0,0,0,0,Cambridge Highlands
02/24/2022 07:06:00 PM,HURLEY ST,SECOND ST,,,2,0,0,0,0,
02/25/2022 06:00:00 AM,FRONT STREET,MASSACHUSETTS AVENUE,,FRONT STREET,0,0,0,0,0,
02/25/2022 08:23:00 AM,,,8,MUSEUM WAY,1,0,0,0,0,East Cambridge
02/25/2022 11:52:00 AM,BANKS STREET,MT. AUBURN STREET,,,2,0,0,0,0,
02/25/2022 12:40:00 PM,OTIS ST,EIGHTH ST,,,1,0,0,0,0,
02/25/2022 01:10:00 PM,,,11,DONNELL ST,1,0,0,0,0,Neighborhood Nine
02/25/2022 02:22:00 PM,WALDEN ST,CONCORD AVE,,,2,0,0,1,2,
02/25/2022 03:09:00 PM,,,491,BROADWAY,2,0,0,0,0,Mid-Cambridge
02/25/2022 06:02:00 PM,,,110,GREEN STREET,1,0,0,0,0,Cambridgeport
02/25/2022 07:55:00 PM,WINDSOR STREET,EVERTEZE WAY,,,2,0,0,0,0,
02/25/2022 08:55:00 PM,HOWARD ST,CALLENDER ST,,CALLENDER ST,2,0,0,0,0,
02/26/2022 10:35:00 AM,MASSACHUSETTS AVENUE,RINDGE AVENUE,,,1,0,0,0,0,
02/26/2022 08:48:00 PM,RINDGE AVE.,SHERMAN ST,,,2,0,0,0,0,
02/26/2022 09:58:00 PM,,,45,RIVER STREET,1,0,0,0,0,Riverside
02/27/2022 10:12:00 AM,HOWARD STREET,KINNAIRD STREET,,,0,0,0,0,0,
02/27/2022 12:27:00 PM,,,184,RAYMOND ST,0,0,0,0,0,Neighborhood Nine
02/27/2022 02:18:00 PM,OXFORD,WENDELL,68,OXFORD ST,0,0,1,1,0,Agassiz
02/27/2022 03:07:00 PM,,,156,PROSPECT STREET,2,0,0,0,0,The Port
02/28/2022 12:33:00 AM,HAMPSHIRE ST,PORTLAND ST,,,1,0,0,0,0,
02/28/2022 07:39:00 AM,,,80,LANDSDOWNE ST,0,0,0,0,0,Cambridgeport
02/28/2022 09:07:00 AM,,,16,CHAUNCY STREET,2,0,0,0,0,Neighborhood Nine
02/28/2022 10:27:00 AM,BOND ST,GARDEN ST,,,2,0,0,0,0,
02/28/2022 02:09:00 PM,VASSAR ST,,77,VASSAR ST,2,0,0,0,0,Area 2/MIT
03/01/2022 08:44:00 AM,HURON AVENUE,CONCORD AVENUE,,,2,0,0,1,0,
03/01/2022 03:24:00 PM,,,31,KINNAIRD ST,1,0,1,1,1,Riverside
03/01/2022 05:05:00 PM,SIXTH STREET,THORNDIKE STREET,,,2,0,0,1,1,
03/02/2022 12:17:00 PM,,,95,NEW ST,1,0,0,0,0,Neighborhood Nine
03/02/2022 05:02:00 PM,,,72,SCIARAPPA ST,0,0,0,0,0,East Cambridge
03/02/2022 05:27:00 PM,,,,DEWOLFE STREET,1,0,0,0,0,
03/03/2022 12:10:00 AM,MASSACHUSETTS AVE.,WINDSOR ST.,,,0,0,0,1,1,
03/03/2022 07:40:00 AM,BINNEY STREET,FULKERSON STREET,,,2,0,0,0,0,
03/03/2022 09:09:00 AM,,,177,SHERMAN ST,1,0,0,0,0,North Cambridge
03/03/2022 03:41:00 PM,UPLAND RD,MASS AVE,,,1,0,0,0,0,
03/03/2022 04:23:00 PM,,,29,MURRAY HILL RD,0,0,0,0,0,North Cambridge
03/03/2022 05:46:00 PM,,,344,PEARL STREET,1,0,0,0,0,Cambridgeport
03/03/2022 05:58:00 PM,BRATTLE,APPIAN WAY,,,0,0,0,0,0,
03/04/2022 07:08:00 PM,,,29,MAGNOLIA AVENUE,1,0,0,0,0,Mid-Cambridge
03/04/2022 07:51:00 PM,CONCORD AVENUE,HURON AVENUE,,,1,0,1,0,1,
03/04/2022 09:15:00 PM,FLAGG,PUTNAM,,,1,0,0,0,0,
03/06/2022 05:33:00 AM,BROADWAY,NORFOLK ST,310,BROADWAY,1,0,0,0,0,The Port
03/06/2022 04:46:00 PM,PORTLAND STREET,BROADWAY,,,1,1,0,1,1,
03/06/2022 05:13:00 PM,MASSACHUSETTS AVE,ELLERY STREET,,,1,1,0,1,0,
03/07/2022 01:02:00 PM,,,13,BIGELOW ST,2,0,0,0,0,Mid-Cambridge
03/07/2022 08:34:00 PM,BROADWAY STREET,MAPLE AVE,,,1,0,0,0,0,
03/07/2022 10:22:00 PM,,,27,FOREST ST,0,0,0,0,0,Agassiz
03/08/2022 01:50:00 AM,,,25,HARRINGTON STREET,0,0,0,0,0,North Cambridge
03/08/2022 09:41:00 AM,DANA ST,DANA PL,,,1,0,0,0,0,
03/08/2022 09:58:00 AM,,,60,OXFORD ST,0,0,0,0,0,Agassiz
03/08/2022 01:11:00 PM,DUDLEY ST,CLIFTON ST,,,1,0,0,1,1,
03/08/2022 03:00:00 PM,,,200,BANKS STREET,0,0,0,0,0,Riverside
03/08/2022 04:18:00 PM,,,30,CAMBRIDGEPARK DRIVE,2,0,0,0,0,North Cambridge
03/08/2022 07:03:00 PM,HOLLIS STREET,MASSACHUSETTS AVENUE,,,1,1,0,1,0,
03/08/2022 07:42:00 PM,MASSACHUSETTS AVE,PROSPECT STREET,,,1,0,0,0,0,
03/09/2022 04:13:00 PM,,,186,HAMPSHIRESTREET,0,1,0,0,0,Mid-Cambridge
03/10/2022 09:26:00 AM,MASSACHUSETTS AVE,COLUMBUS AVE,,,1,1,0,1,0,
03/10/2022 12:13:00 PM,WENDELL ST,MASSACHUSETTS AVE,,,2,0,0,0,0,
03/10/2022 07:27:00 PM,,,1,MARCELLA STREET,1,0,0,0,0,Wellington-Harrington
03/11/2022 12:52:00 PM,,,,SIXTH STREET,0,0,0,0,0,
03/11/2022 04:19:00 PM,,,2464,MASS AVE,2,0,0,0,0,North Cambridge
03/11/2022 08:49:00 PM,WALDEN STREET,SAVILLE STREET,,,1,0,0,0,0,
03/12/2022 09:48:00 AM,,,6,CLIFTON PL,1,0,0,0,0,North Cambridge
03/12/2022 11:29:00 AM,,,338,HURLEY ST,0,0,0,0,0,East Cambridge
03/13/2022 12:31:00 AM,,,86,SCIARAPPA STREET,0,0,0,0,0,East Cambridge
03/13/2022 09:27:00 AM,,,69,MAGAZINE STREET,1,0,0,0,0,Cambridgeport
03/13/2022 04:42:00 PM,CAMBRIDGE STREET,FIFTH STREET,,,2,0,0,0,0,
03/13/2022 06:21:00 PM,PUTNAM AVE,WESTERN AVE,,,2,0,0,0,0,
03/13/2022 06:37:00 PM,,,1785,MASSACHUSETTS AVENUE,2,0,0,0,0,Agassiz
03/13/2022 07:35:00 PM,,,200,ALEWIFE BROOK PKWY,2,0,0,0,0,Cambridge Highlands
03/14/2022 08:35:00 AM,,,39,BISHOP ALLEN DRIVE,1,0,0,0,0,The Port
03/14/2022 09:54:00 AM,,,10,FOREST,1,0,0,0,0,East Cambridge
03/14/2022 01:51:00 PM,HAMPSHIRE ST,PROSPECT ST,,,1,0,1,1,0,
03/14/2022 03:12:00 PM,FRANKLIN STREET,BAY STREET,,,0,0,0,0,0,
03/15/2022 11:56:00 AM,,,167,ELM STREET,2,0,0,0,0,Wellington-Harrington
03/15/2022 08:15:00 PM,,,,MASSACHUSETTS AVE,1,0,0,0,0,
03/17/2022 12:20:00 AM,,,6,ALBERTA TERR.,0,0,0,0,0,North Cambridge
03/17/2022 05:27:00 PM,,,9,MADDISON STREET,1,0,0,0,0,Neighborhood Nine
03/17/2022 05:38:00 PM,,,,TREMONT STREET,0,0,1,1,0,
03/18/2022 04:42:00 PM,,,500,MAIN STREET,2,0,0,1,1,Area 2/MIT
03/18/2022 05:23:00 PM,,,336,RINDGE AVE,0,0,0,0,0,North Cambridge
03/18/2022 07:16:00 PM,SHERMAN STREET,WALDEN STREET,,,1,0,0,0,0,
03/18/2022 08:33:00 PM,,,26,CUSHING STREET,1,0,0,0,0,Strawberry Hill
03/18/2022 09:25:00 PM,MASS AVE,PROSPECT STREET,,,1,0,0,0,0,
03/18/2022 10:40:00 PM,,,,BROADWAY STREET,1,0,0,0,0,
03/18/2022 10:45:00 PM,HURON AVE,ROYAL AVE,201,HURON AVE,1,0,0,0,0,West Cambridge
